current_istat_code,current_name,predecessor_istat_code,predecessor_name,transformation_type,effective_date,source,aggregation_rule,notes
067046,Valle Castellana,067046,Valle Castellana,unchanged,,POSAS 2019/2025 direct comparison,sum,
067047,Martinsicuro,067047,Martinsicuro,unchanged,,POSAS 2019/2025 direct comparison,sum,
068001,Abbateggio,068001,Abbateggio,unchanged,,POSAS 2019/2025 direct comparison,sum,
068002,Alanno,068002,Alanno,unchanged,,POSAS 2019/2025 direct comparison,sum,
068003,Bolognano,068003,Bolognano,unchanged,,POSAS 2019/2025 direct comparison,sum,
068004,Brittoli,068004,Brittoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
068005,Bussi sul Tirino,068005,Bussi sul Tirino,unchanged,,POSAS 2019/2025 direct comparison,sum,
068006,Cappelle sul Tavo,068006,Cappelle sul Tavo,unchanged,,POSAS 2019/2025 direct comparison,sum,
068007,Caramanico Terme,068007,Caramanico Terme,unchanged,,POSAS 2019/2025 direct comparison,sum,
068008,Carpineto della Nora,068008,Carpineto della Nora,unchanged,,POSAS 2019/2025 direct comparison,sum,
068009,Castiglione a Casauria,068009,Castiglione a Casauria,unchanged,,POSAS 2019/2025 direct comparison,sum,
068010,Catignano,068010,Catignano,unchanged,,POSAS 2019/2025 direct comparison,sum,
068011,Cepagatti,068011,Cepagatti,unchanged,,POSAS 2019/2025 direct comparison,sum,
068012,Città Sant'Angelo,068012,Città Sant'Angelo,unchanged,,POSAS 2019/2025 direct comparison,sum,
068013,Civitaquana,068013,Civitaquana,unchanged,,POSAS 2019/2025 direct comparison,sum,
068014,Civitella Casanova,068014,Civitella Casanova,unchanged,,POSAS 2019/2025 direct comparison,sum,
068015,Collecorvino,068015,Collecorvino,unchanged,,POSAS 2019/2025 direct comparison,sum,
068016,Corvara,068016,Corvara,unchanged,,POSAS 2019/2025 direct comparison,sum,
068017,Cugnoli,068017,Cugnoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
068018,Elice,068018,Elice,unchanged,,POSAS 2019/2025 direct comparison,sum,
068019,Farindola,068019,Farindola,unchanged,,POSAS 2019/2025 direct comparison,sum,
068020,Lettomanoppello,068020,Lettomanoppello,unchanged,,POSAS 2019/2025 direct comparison,sum,
068021,Loreto Aprutino,068021,Loreto Aprutino,unchanged,,POSAS 2019/2025 direct comparison,sum,
068022,Manoppello,068022,Manoppello,unchanged,,POSAS 2019/2025 direct comparison,sum,
068023,Montebello di Bertona,068023,Montebello di Bertona,unchanged,,POSAS 2019/2025 direct comparison,sum,
068024,Montesilvano,068024,Montesilvano,unchanged,,POSAS 2019/2025 direct comparison,sum,
068025,Moscufo,068025,Moscufo,unchanged,,POSAS 2019/2025 direct comparison,sum,
068026,Nocciano,068026,Nocciano,unchanged,,POSAS 2019/2025 direct comparison,sum,
068027,Penne,068027,Penne,unchanged,,POSAS 2019/2025 direct comparison,sum,
068028,Pescara,068028,Pescara,unchanged,,POSAS 2019/2025 direct comparison,sum,
068029,Pescosansonesco,068029,Pescosansonesco,unchanged,,POSAS 2019/2025 direct comparison,sum,
068030,Pianella,068030,Pianella,unchanged,,POSAS 2019/2025 direct comparison,sum,
068031,Picciano,068031,Picciano,unchanged,,POSAS 2019/2025 direct comparison,sum,
068032,Pietranico,068032,Pietranico,unchanged,,POSAS 2019/2025 direct comparison,sum,
068033,Popoli Terme,068033,Popoli,denomination_change_official,2023-07-13,https://www.istat.it/storage/codici-unita-amministrative/Novita-2025-2017.pdf,sum,Denominazione 2019: Popoli; denominazione 2025: Popoli Terme.
068034,Roccamorice,068034,Roccamorice,unchanged,,POSAS 2019/2025 direct comparison,sum,
068035,Rosciano,068035,Rosciano,unchanged,,POSAS 2019/2025 direct comparison,sum,
068036,Salle,068036,Salle,unchanged,,POSAS 2019/2025 direct comparison,sum,
068037,Sant'Eufemia a Maiella,068037,Sant'Eufemia a Maiella,unchanged,,POSAS 2019/2025 direct comparison,sum,
068038,San Valentino in Abruzzo Citeriore,068038,San Valentino in Abruzzo Citeriore,unchanged,,POSAS 2019/2025 direct comparison,sum,
068039,Scafa,068039,Scafa,unchanged,,POSAS 2019/2025 direct comparison,sum,
068040,Serramonacesca,068040,Serramonacesca,unchanged,,POSAS 2019/2025 direct comparison,sum,
068041,Spoltore,068041,Spoltore,unchanged,,POSAS 2019/2025 direct comparison,sum,
068042,Tocco da Casauria,068042,Tocco da Casauria,unchanged,,POSAS 2019/2025 direct comparison,sum,
068043,Torre de' Passeri,068043,Torre de' Passeri,unchanged,,POSAS 2019/2025 direct comparison,sum,
068044,Turrivalignani,068044,Turrivalignani,unchanged,,POSAS 2019/2025 direct comparison,sum,
068045,Vicoli,068045,Vicoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
068046,Villa Celiera,068046,Villa Celiera,unchanged,,POSAS 2019/2025 direct comparison,sum,
069001,Altino,069001,Altino,unchanged,,POSAS 2019/2025 direct comparison,sum,
069002,Archi,069002,Archi,unchanged,,POSAS 2019/2025 direct comparison,sum,
069003,Ari,069003,Ari,unchanged,,POSAS 2019/2025 direct comparison,sum,
069004,Arielli,069004,Arielli,unchanged,,POSAS 2019/2025 direct comparison,sum,
069005,Atessa,069005,Atessa,unchanged,,POSAS 2019/2025 direct comparison,sum,
069006,Bomba,069006,Bomba,unchanged,,POSAS 2019/2025 direct comparison,sum,
069007,Borrello,069007,Borrello,unchanged,,POSAS 2019/2025 direct comparison,sum,
069008,Bucchianico,069008,Bucchianico,unchanged,,POSAS 2019/2025 direct comparison,sum,
069009,Montebello sul Sangro,069009,Montebello sul Sangro,unchanged,,POSAS 2019/2025 direct comparison,sum,
069010,Canosa Sannita,069010,Canosa Sannita,unchanged,,POSAS 2019/2025 direct comparison,sum,
069011,Carpineto Sinello,069011,Carpineto Sinello,unchanged,,POSAS 2019/2025 direct comparison,sum,
069012,Carunchio,069012,Carunchio,unchanged,,POSAS 2019/2025 direct comparison,sum,
069013,Casacanditella,069013,Casacanditella,unchanged,,POSAS 2019/2025 direct comparison,sum,
069014,Casalanguida,069014,Casalanguida,unchanged,,POSAS 2019/2025 direct comparison,sum,
069015,Casalbordino,069015,Casalbordino,unchanged,,POSAS 2019/2025 direct comparison,sum,
069016,Casalincontrada,069016,Casalincontrada,unchanged,,POSAS 2019/2025 direct comparison,sum,
069017,Casoli,069017,Casoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
069018,Castel Frentano,069018,Castel Frentano,unchanged,,POSAS 2019/2025 direct comparison,sum,
069019,Castelguidone,069019,Castelguidone,unchanged,,POSAS 2019/2025 direct comparison,sum,
069020,Castiglione Messer Marino,069020,Castiglione Messer Marino,unchanged,,POSAS 2019/2025 direct comparison,sum,
069021,Celenza sul Trigno,069021,Celenza sul Trigno,unchanged,,POSAS 2019/2025 direct comparison,sum,
069022,Chieti,069022,Chieti,unchanged,,POSAS 2019/2025 direct comparison,sum,
069023,Civitaluparella,069023,Civitaluparella,unchanged,,POSAS 2019/2025 direct comparison,sum,
069024,Civitella Messer Raimondo,069024,Civitella Messer Raimondo,unchanged,,POSAS 2019/2025 direct comparison,sum,
069025,Colledimacine,069025,Colledimacine,unchanged,,POSAS 2019/2025 direct comparison,sum,
069026,Colledimezzo,069026,Colledimezzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
069027,Crecchio,069027,Crecchio,unchanged,,POSAS 2019/2025 direct comparison,sum,
069028,Cupello,069028,Cupello,unchanged,,POSAS 2019/2025 direct comparison,sum,
069029,Dogliola,069029,Dogliola,unchanged,,POSAS 2019/2025 direct comparison,sum,
069030,Fara Filiorum Petri,069030,Fara Filiorum Petri,unchanged,,POSAS 2019/2025 direct comparison,sum,
069031,Fara San Martino,069031,Fara San Martino,unchanged,,POSAS 2019/2025 direct comparison,sum,
069032,Filetto,069032,Filetto,unchanged,,POSAS 2019/2025 direct comparison,sum,
069033,Fossacesia,069033,Fossacesia,unchanged,,POSAS 2019/2025 direct comparison,sum,
069034,Fraine,069034,Fraine,unchanged,,POSAS 2019/2025 direct comparison,sum,
069035,Francavilla al Mare,069035,Francavilla al Mare,unchanged,,POSAS 2019/2025 direct comparison,sum,
069036,Fresagrandinaria,069036,Fresagrandinaria,unchanged,,POSAS 2019/2025 direct comparison,sum,
069037,Frisa,069037,Frisa,unchanged,,POSAS 2019/2025 direct comparison,sum,
069038,Furci,069038,Furci,unchanged,,POSAS 2019/2025 direct comparison,sum,
069039,Gamberale,069039,Gamberale,unchanged,,POSAS 2019/2025 direct comparison,sum,
069040,Gessopalena,069040,Gessopalena,unchanged,,POSAS 2019/2025 direct comparison,sum,
069041,Gissi,069041,Gissi,unchanged,,POSAS 2019/2025 direct comparison,sum,
069042,Giuliano Teatino,069042,Giuliano Teatino,unchanged,,POSAS 2019/2025 direct comparison,sum,
069043,Guardiagrele,069043,Guardiagrele,unchanged,,POSAS 2019/2025 direct comparison,sum,
069044,Guilmi,069044,Guilmi,unchanged,,POSAS 2019/2025 direct comparison,sum,
069045,Lama dei Peligni,069045,Lama dei Peligni,unchanged,,POSAS 2019/2025 direct comparison,sum,
069046,Lanciano,069046,Lanciano,unchanged,,POSAS 2019/2025 direct comparison,sum,
069047,Lentella,069047,Lentella,unchanged,,POSAS 2019/2025 direct comparison,sum,
069048,Lettopalena,069048,Lettopalena,unchanged,,POSAS 2019/2025 direct comparison,sum,
069049,Liscia,069049,Liscia,unchanged,,POSAS 2019/2025 direct comparison,sum,
069050,Miglianico,069050,Miglianico,unchanged,,POSAS 2019/2025 direct comparison,sum,
069051,Montazzoli,069051,Montazzoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
069052,Monteferrante,069052,Monteferrante,unchanged,,POSAS 2019/2025 direct comparison,sum,
069053,Montelapiano,069053,Montelapiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
069054,Montenerodomo,069054,Montenerodomo,unchanged,,POSAS 2019/2025 direct comparison,sum,
069055,Monteodorisio,069055,Monteodorisio,unchanged,,POSAS 2019/2025 direct comparison,sum,
069056,Mozzagrogna,069056,Mozzagrogna,unchanged,,POSAS 2019/2025 direct comparison,sum,
069057,Orsogna,069057,Orsogna,unchanged,,POSAS 2019/2025 direct comparison,sum,
069058,Ortona,069058,Ortona,unchanged,,POSAS 2019/2025 direct comparison,sum,
069059,Paglieta,069059,Paglieta,unchanged,,POSAS 2019/2025 direct comparison,sum,
069060,Palena,069060,Palena,unchanged,,POSAS 2019/2025 direct comparison,sum,
069061,Palmoli,069061,Palmoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
069062,Palombaro,069062,Palombaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
069063,Pennadomo,069063,Pennadomo,unchanged,,POSAS 2019/2025 direct comparison,sum,
069064,Pennapiedimonte,069064,Pennapiedimonte,unchanged,,POSAS 2019/2025 direct comparison,sum,
069065,Perano,069065,Perano,unchanged,,POSAS 2019/2025 direct comparison,sum,
069066,Pizzoferrato,069066,Pizzoferrato,unchanged,,POSAS 2019/2025 direct comparison,sum,
069067,Poggiofiorito,069067,Poggiofiorito,unchanged,,POSAS 2019/2025 direct comparison,sum,
069068,Pollutri,069068,Pollutri,unchanged,,POSAS 2019/2025 direct comparison,sum,
069069,Pretoro,069069,Pretoro,unchanged,,POSAS 2019/2025 direct comparison,sum,
069070,Quadri,069070,Quadri,unchanged,,POSAS 2019/2025 direct comparison,sum,
069071,Rapino,069071,Rapino,unchanged,,POSAS 2019/2025 direct comparison,sum,
069072,Ripa Teatina,069072,Ripa Teatina,unchanged,,POSAS 2019/2025 direct comparison,sum,
069073,Roccamontepiano,069073,Roccamontepiano,unchanged,,POSAS 2019/2025 direct comparison,sum,
069074,Rocca San Giovanni,069074,Rocca San Giovanni,unchanged,,POSAS 2019/2025 direct comparison,sum,
069075,Roccascalegna,069075,Roccascalegna,unchanged,,POSAS 2019/2025 direct comparison,sum,
069076,Roccaspinalveti,069076,Roccaspinalveti,unchanged,,POSAS 2019/2025 direct comparison,sum,
069077,Roio del Sangro,069077,Roio del Sangro,unchanged,,POSAS 2019/2025 direct comparison,sum,
069078,Rosello,069078,Rosello,unchanged,,POSAS 2019/2025 direct comparison,sum,
069079,San Buono,069079,San Buono,unchanged,,POSAS 2019/2025 direct comparison,sum,
069080,San Giovanni Lipioni,069080,San Giovanni Lipioni,unchanged,,POSAS 2019/2025 direct comparison,sum,
069081,San Giovanni Teatino,069081,San Giovanni Teatino,unchanged,,POSAS 2019/2025 direct comparison,sum,
069082,San Martino sulla Marrucina,069082,San Martino sulla Marrucina,unchanged,,POSAS 2019/2025 direct comparison,sum,
069083,San Salvo,069083,San Salvo,unchanged,,POSAS 2019/2025 direct comparison,sum,
069084,Santa Maria Imbaro,069084,Santa Maria Imbaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
069085,Sant'Eusanio del Sangro,069085,Sant'Eusanio del Sangro,unchanged,,POSAS 2019/2025 direct comparison,sum,
069086,San Vito Chietino,069086,San Vito Chietino,unchanged,,POSAS 2019/2025 direct comparison,sum,
069087,Scerni,069087,Scerni,unchanged,,POSAS 2019/2025 direct comparison,sum,
069088,Schiavi di Abruzzo,069088,Schiavi di Abruzzo,unchanged,,POSAS 2019/2025 direct comparison,sum,
069089,Taranta Peligna,069089,Taranta Peligna,unchanged,,POSAS 2019/2025 direct comparison,sum,
069090,Tollo,069090,Tollo,unchanged,,POSAS 2019/2025 direct comparison,sum,
069091,Torino di Sangro,069091,Torino di Sangro,unchanged,,POSAS 2019/2025 direct comparison,sum,
069092,Tornareccio,069092,Tornareccio,unchanged,,POSAS 2019/2025 direct comparison,sum,
069093,Torrebruna,069093,Torrebruna,unchanged,,POSAS 2019/2025 direct comparison,sum,
069094,Torrevecchia Teatina,069094,Torrevecchia Teatina,unchanged,,POSAS 2019/2025 direct comparison,sum,
069095,Torricella Peligna,069095,Torricella Peligna,unchanged,,POSAS 2019/2025 direct comparison,sum,
069096,Treglio,069096,Treglio,unchanged,,POSAS 2019/2025 direct comparison,sum,
069097,Tufillo,069097,Tufillo,unchanged,,POSAS 2019/2025 direct comparison,sum,
069098,Vacri,069098,Vacri,unchanged,,POSAS 2019/2025 direct comparison,sum,
069099,Vasto,069099,Vasto,unchanged,,POSAS 2019/2025 direct comparison,sum,
069100,Villalfonsina,069100,Villalfonsina,unchanged,,POSAS 2019/2025 direct comparison,sum,
069101,Villamagna,069101,Villamagna,unchanged,,POSAS 2019/2025 direct comparison,sum,
069102,Villa Santa Maria,069102,Villa Santa Maria,unchanged,,POSAS 2019/2025 direct comparison,sum,
069103,Pietraferrazzana,069103,Pietraferrazzana,unchanged,,POSAS 2019/2025 direct comparison,sum,
069104,Fallo,069104,Fallo,unchanged,,POSAS 2019/2025 direct comparison,sum,
070001,Acquaviva Collecroce,070001,Acquaviva Collecroce,unchanged,,POSAS 2019/2025 direct comparison,sum,
070002,Baranello,070002,Baranello,unchanged,,POSAS 2019/2025 direct comparison,sum,
070003,Bojano,070003,Bojano,unchanged,,POSAS 2019/2025 direct comparison,sum,
070004,Bonefro,070004,Bonefro,unchanged,,POSAS 2019/2025 direct comparison,sum,
070005,Busso,070005,Busso,unchanged,,POSAS 2019/2025 direct comparison,sum,
070006,Campobasso,070006,Campobasso,unchanged,,POSAS 2019/2025 direct comparison,sum,
070007,Campochiaro,070007,Campochiaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
070008,Campodipietra,070008,Campodipietra,unchanged,,POSAS 2019/2025 direct comparison,sum,
070009,Campolieto,070009,Campolieto,unchanged,,POSAS 2019/2025 direct comparison,sum,
070010,Campomarino,070010,Campomarino,unchanged,,POSAS 2019/2025 direct comparison,sum,
070011,Casacalenda,070011,Casacalenda,unchanged,,POSAS 2019/2025 direct comparison,sum,
070012,Casalciprano,070012,Casalciprano,unchanged,,POSAS 2019/2025 direct comparison,sum,
070013,Castelbottaccio,070013,Castelbottaccio,unchanged,,POSAS 2019/2025 direct comparison,sum,
070014,Castellino del Biferno,070014,Castellino del Biferno,unchanged,,POSAS 2019/2025 direct comparison,sum,
070015,Castelmauro,070015,Castelmauro,unchanged,,POSAS 2019/2025 direct comparison,sum,
070016,Castropignano,070016,Castropignano,unchanged,,POSAS 2019/2025 direct comparison,sum,
070017,Cercemaggiore,070017,Cercemaggiore,unchanged,,POSAS 2019/2025 direct comparison,sum,
070018,Cercepiccola,070018,Cercepiccola,unchanged,,POSAS 2019/2025 direct comparison,sum,
070019,Civitacampomarano,070019,Civitacampomarano,unchanged,,POSAS 2019/2025 direct comparison,sum,
070020,Colle d'Anchise,070020,Colle d'Anchise,unchanged,,POSAS 2019/2025 direct comparison,sum,
070021,Colletorto,070021,Colletorto,unchanged,,POSAS 2019/2025 direct comparison,sum,
070022,Duronia,070022,Duronia,unchanged,,POSAS 2019/2025 direct comparison,sum,
070023,Ferrazzano,070023,Ferrazzano,unchanged,,POSAS 2019/2025 direct comparison,sum,
070024,Fossalto,070024,Fossalto,unchanged,,POSAS 2019/2025 direct comparison,sum,
070025,Gambatesa,070025,Gambatesa,unchanged,,POSAS 2019/2025 direct comparison,sum,
070026,Gildone,070026,Gildone,unchanged,,POSAS 2019/2025 direct comparison,sum,
070027,Guardialfiera,070027,Guardialfiera,unchanged,,POSAS 2019/2025 direct comparison,sum,
070028,Guardiaregia,070028,Guardiaregia,unchanged,,POSAS 2019/2025 direct comparison,sum,
070029,Guglionesi,070029,Guglionesi,unchanged,,POSAS 2019/2025 direct comparison,sum,
070030,Jelsi,070030,Jelsi,unchanged,,POSAS 2019/2025 direct comparison,sum,
070031,Larino,070031,Larino,unchanged,,POSAS 2019/2025 direct comparison,sum,
070032,Limosano,070032,Limosano,unchanged,,POSAS 2019/2025 direct comparison,sum,
070033,Lucito,070033,Lucito,unchanged,,POSAS 2019/2025 direct comparison,sum,
070034,Lupara,070034,Lupara,unchanged,,POSAS 2019/2025 direct comparison,sum,
070035,Macchia Valfortore,070035,Macchia Valfortore,unchanged,,POSAS 2019/2025 direct comparison,sum,
070036,Mafalda,070036,Mafalda,unchanged,,POSAS 2019/2025 direct comparison,sum,
070037,Matrice,070037,Matrice,unchanged,,POSAS 2019/2025 direct comparison,sum,
070038,Mirabello Sannitico,070038,Mirabello Sannitico,unchanged,,POSAS 2019/2025 direct comparison,sum,
070039,Molise,070039,Molise,unchanged,,POSAS 2019/2025 direct comparison,sum,
070040,Monacilioni,070040,Monacilioni,unchanged,,POSAS 2019/2025 direct comparison,sum,
070041,Montagano,070041,Montagano,unchanged,,POSAS 2019/2025 direct comparison,sum,
070042,Montecilfone,070042,Montecilfone,unchanged,,POSAS 2019/2025 direct comparison,sum,
070043,Montefalcone nel Sannio,070043,Montefalcone nel Sannio,unchanged,,POSAS 2019/2025 direct comparison,sum,
070044,Montelongo,070044,Montelongo,unchanged,,POSAS 2019/2025 direct comparison,sum,
070045,Montemitro,070045,Montemitro,unchanged,,POSAS 2019/2025 direct comparison,sum,
070046,Montenero di Bisaccia,070046,Montenero di Bisaccia,unchanged,,POSAS 2019/2025 direct comparison,sum,
070047,Montorio nei Frentani,070047,Montorio nei Frentani,unchanged,,POSAS 2019/2025 direct comparison,sum,
070048,Morrone del Sannio,070048,Morrone del Sannio,unchanged,,POSAS 2019/2025 direct comparison,sum,
070049,Oratino,070049,Oratino,unchanged,,POSAS 2019/2025 direct comparison,sum,
070050,Palata,070050,Palata,unchanged,,POSAS 2019/2025 direct comparison,sum,
070051,Petacciato,070051,Petacciato,unchanged,,POSAS 2019/2025 direct comparison,sum,
070052,Petrella Tifernina,070052,Petrella Tifernina,unchanged,,POSAS 2019/2025 direct comparison,sum,
070053,Pietracatella,070053,Pietracatella,unchanged,,POSAS 2019/2025 direct comparison,sum,
070054,Pietracupa,070054,Pietracupa,unchanged,,POSAS 2019/2025 direct comparison,sum,
070055,Portocannone,070055,Portocannone,unchanged,,POSAS 2019/2025 direct comparison,sum,
070056,Provvidenti,070056,Provvidenti,unchanged,,POSAS 2019/2025 direct comparison,sum,
070057,Riccia,070057,Riccia,unchanged,,POSAS 2019/2025 direct comparison,sum,
070058,Ripabottoni,070058,Ripabottoni,unchanged,,POSAS 2019/2025 direct comparison,sum,
070059,Ripalimosani,070059,Ripalimosani,unchanged,,POSAS 2019/2025 direct comparison,sum,
070060,Roccavivara,070060,Roccavivara,unchanged,,POSAS 2019/2025 direct comparison,sum,
070061,Rotello,070061,Rotello,unchanged,,POSAS 2019/2025 direct comparison,sum,
070062,Salcito,070062,Salcito,unchanged,,POSAS 2019/2025 direct comparison,sum,
070063,San Biase,070063,San Biase,unchanged,,POSAS 2019/2025 direct comparison,sum,
070064,San Felice del Molise,070064,San Felice del Molise,unchanged,,POSAS 2019/2025 direct comparison,sum,
070065,San Giacomo degli Schiavoni,070065,San Giacomo degli Schiavoni,unchanged,,POSAS 2019/2025 direct comparison,sum,
070066,San Giovanni in Galdo,070066,San Giovanni in Galdo,unchanged,,POSAS 2019/2025 direct comparison,sum,
070067,San Giuliano del Sannio,070067,San Giuliano del Sannio,unchanged,,POSAS 2019/2025 direct comparison,sum,
070068,San Giuliano di Puglia,070068,San Giuliano di Puglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
070069,San Martino in Pensilis,070069,San Martino in Pensilis,unchanged,,POSAS 2019/2025 direct comparison,sum,
070070,San Massimo,070070,San Massimo,unchanged,,POSAS 2019/2025 direct comparison,sum,
070071,San Polo Matese,070071,San Polo Matese,unchanged,,POSAS 2019/2025 direct comparison,sum,
070072,Santa Croce di Magliano,070072,Santa Croce di Magliano,unchanged,,POSAS 2019/2025 direct comparison,sum,
070073,Sant'Angelo Limosano,070073,Sant'Angelo Limosano,unchanged,,POSAS 2019/2025 direct comparison,sum,
070074,Sant'Elia a Pianisi,070074,Sant'Elia a Pianisi,unchanged,,POSAS 2019/2025 direct comparison,sum,
070075,Sepino,070075,Sepino,unchanged,,POSAS 2019/2025 direct comparison,sum,
070076,Spinete,070076,Spinete,unchanged,,POSAS 2019/2025 direct comparison,sum,
070077,Tavenna,070077,Tavenna,unchanged,,POSAS 2019/2025 direct comparison,sum,
070078,Termoli,070078,Termoli,unchanged,,POSAS 2019/2025 direct comparison,sum,
070079,Torella del Sannio,070079,Torella del Sannio,unchanged,,POSAS 2019/2025 direct comparison,sum,
070080,Toro,070080,Toro,unchanged,,POSAS 2019/2025 direct comparison,sum,
070081,Trivento,070081,Trivento,unchanged,,POSAS 2019/2025 direct comparison,sum,
070082,Tufara,070082,Tufara,unchanged,,POSAS 2019/2025 direct comparison,sum,
070083,Ururi,070083,Ururi,unchanged,,POSAS 2019/2025 direct comparison,sum,
070084,Vinchiaturo,070084,Vinchiaturo,unchanged,,POSAS 2019/2025 direct comparison,sum,
071001,Accadia,071001,Accadia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071002,Alberona,071002,Alberona,unchanged,,POSAS 2019/2025 direct comparison,sum,
071003,Anzano di Puglia,071003,Anzano di Puglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071004,Apricena,071004,Apricena,unchanged,,POSAS 2019/2025 direct comparison,sum,
071005,Ascoli Satriano,071005,Ascoli Satriano,unchanged,,POSAS 2019/2025 direct comparison,sum,
071006,Biccari,071006,Biccari,unchanged,,POSAS 2019/2025 direct comparison,sum,
071007,Bovino,071007,Bovino,unchanged,,POSAS 2019/2025 direct comparison,sum,
071008,Cagnano Varano,071008,Cagnano Varano,unchanged,,POSAS 2019/2025 direct comparison,sum,
071009,Candela,071009,Candela,unchanged,,POSAS 2019/2025 direct comparison,sum,
071010,Carapelle,071010,Carapelle,unchanged,,POSAS 2019/2025 direct comparison,sum,
071011,Carlantino,071011,Carlantino,unchanged,,POSAS 2019/2025 direct comparison,sum,
071012,Carpino,071012,Carpino,unchanged,,POSAS 2019/2025 direct comparison,sum,
071013,Casalnuovo Monterotaro,071013,Casalnuovo Monterotaro,unchanged,,POSAS 2019/2025 direct comparison,sum,
071014,Casalvecchio di Puglia,071014,Casalvecchio di Puglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071015,Castelluccio dei Sauri,071015,Castelluccio dei Sauri,unchanged,,POSAS 2019/2025 direct comparison,sum,
071016,Castelluccio Valmaggiore,071016,Castelluccio Valmaggiore,unchanged,,POSAS 2019/2025 direct comparison,sum,
071017,Castelnuovo della Daunia,071017,Castelnuovo della Daunia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071018,Celenza Valfortore,071018,Celenza Valfortore,unchanged,,POSAS 2019/2025 direct comparison,sum,
071019,Celle di San Vito,071019,Celle di San Vito,unchanged,,POSAS 2019/2025 direct comparison,sum,
071020,Cerignola,071020,Cerignola,unchanged,,POSAS 2019/2025 direct comparison,sum,
071021,Chieuti,071021,Chieuti,unchanged,,POSAS 2019/2025 direct comparison,sum,
071022,Deliceto,071022,Deliceto,unchanged,,POSAS 2019/2025 direct comparison,sum,
071023,Faeto,071023,Faeto,unchanged,,POSAS 2019/2025 direct comparison,sum,
071024,Foggia,071024,Foggia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071025,Ischitella,071025,Ischitella,unchanged,,POSAS 2019/2025 direct comparison,sum,
071026,Isole Tremiti,071026,Isole Tremiti,unchanged,,POSAS 2019/2025 direct comparison,sum,
071027,Lesina,071027,Lesina,unchanged,,POSAS 2019/2025 direct comparison,sum,
071028,Lucera,071028,Lucera,unchanged,,POSAS 2019/2025 direct comparison,sum,
071029,Manfredonia,071029,Manfredonia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071031,Mattinata,071031,Mattinata,unchanged,,POSAS 2019/2025 direct comparison,sum,
071032,Monteleone di Puglia,071032,Monteleone di Puglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071033,Monte Sant'Angelo,071033,Monte Sant'Angelo,unchanged,,POSAS 2019/2025 direct comparison,sum,
071034,Motta Montecorvino,071034,Motta Montecorvino,unchanged,,POSAS 2019/2025 direct comparison,sum,
071035,Orsara di Puglia,071035,Orsara di Puglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071036,Orta Nova,071036,Orta Nova,unchanged,,POSAS 2019/2025 direct comparison,sum,
071037,Panni,071037,Panni,unchanged,,POSAS 2019/2025 direct comparison,sum,
071038,Peschici,071038,Peschici,unchanged,,POSAS 2019/2025 direct comparison,sum,
071039,Pietramontecorvino,071039,Pietramontecorvino,unchanged,,POSAS 2019/2025 direct comparison,sum,
071040,Poggio Imperiale,071040,Poggio Imperiale,unchanged,,POSAS 2019/2025 direct comparison,sum,
071041,Rignano Garganico,071041,Rignano Garganico,unchanged,,POSAS 2019/2025 direct comparison,sum,
071042,Rocchetta Sant'Antonio,071042,Rocchetta Sant'Antonio,unchanged,,POSAS 2019/2025 direct comparison,sum,
071043,Rodi Garganico,071043,Rodi Garganico,unchanged,,POSAS 2019/2025 direct comparison,sum,
071044,Roseto Valfortore,071044,Roseto Valfortore,unchanged,,POSAS 2019/2025 direct comparison,sum,
071046,San Giovanni Rotondo,071046,San Giovanni Rotondo,unchanged,,POSAS 2019/2025 direct comparison,sum,
071047,San Marco in Lamis,071047,San Marco in Lamis,unchanged,,POSAS 2019/2025 direct comparison,sum,
071048,San Marco la Catola,071048,San Marco la Catola,unchanged,,POSAS 2019/2025 direct comparison,sum,
071049,San Nicandro Garganico,071049,San Nicandro Garganico,unchanged,,POSAS 2019/2025 direct comparison,sum,
071050,San Paolo di Civitate,071050,San Paolo di Civitate,unchanged,,POSAS 2019/2025 direct comparison,sum,
071051,San Severo,071051,San Severo,unchanged,,POSAS 2019/2025 direct comparison,sum,
071052,Sant'Agata di Puglia,071052,Sant'Agata di Puglia,unchanged,,POSAS 2019/2025 direct comparison,sum,
071053,Serracapriola,071053,Serracapriola,unchanged,,POSAS 2019/2025 direct comparison,sum,
071054,Stornara,071054,Stornara,unchanged,,POSAS 2019/2025 direct comparison,sum,
